trace_file,l1_size,l1_assoc,l2_size,l2_assoc,prefetch,policy,l1_i_total_accesses,l1_i_reads,l1_i_writes,l1_i_hits,l1_i_misses,l1_i_write_backs,l1_i_hit_rate,l1_i_miss_rate,l1_i_amat,l1_i_split_accesses,l1_d_total_accesses,l1_d_reads,l1_d_writes,l1_d_hits,l1_d_misses,l1_d_write_backs,l1_d_hit_rate,l1_d_miss_rate,l1_d_amat,l1_d_split_accesses,l2_total_accesses,l2_reads,l2_writes,l2_hits,l2_misses,l2_write_backs,l2_hit_rate,l2_miss_rate,l2_amat,l2_split_accesses
trace_sq.txt,8192,8,1048576,8,ON,LRU,1236538,1236538,0,1234940,1598,0,99.8708,0.129232,4.10996,63577,416883,310550,106333,388351,28532,6770,93.1559,6.84413,6.66401,60,60624,53854,6770,52192,8432,12,86.0913,13.9087,42.8174,0
trace_sq.txt,16384,1,1048576,8,OFF,LRU,1236538,1236538,0,1234065,2473,0,99.8,0.199994,4.1898,63577,416883,310550,106333,392573,24310,4922,94.1686,5.83137,7.95375,60,31705,26783,4922,24299,7406,3,76.6409,23.3591,61.7182,0
trace_sq.txt,16384,1,1048576,8,ON,LRU,1236538,1236538,0,1234874,1664,0,99.8654,0.134569,4.11044,63577,416883,310550,106333,392580,24303,6128,94.1703,5.82969,6.53439,60,52920,46792,6128,44481,8439,12,84.0533,15.9467,46.8934,0
trace_sq.txt,16384,2,1048576,8,OFF,LRU,1236538,1236538,0,1234490,2048,0,99.8344,0.165624,4.18464,63577,416883,310550,106333,395658,21225,4045,94.9086,5.09136,7.84274,60,27318,23273,4045,19912,7406,3,72.8897,27.1103,69.2207,0
trace_sq.txt,16384,2,1048576,8,ON,LRU,1236538,1236538,0,1235233,1305,0,99.8945,0.105537,4.10673,63577,416883,310550,106333,395704,21179,5176,94.9197,5.08032,6.47908,60,44133,38957,5176,35710,8423,12,80.9145,19.0855,53.171,0
trace_sq.txt,16384,4,1048576,8,OFF,LRU,1236538,1236538,0,1234482,2056,0,99.8337,0.166271,4.18474,63577,416883,310550,106333,402614,14269,2609,96.5772,3.42278,7.59246,60,18934,16325,2609,11528,7406,3,60.8852,39.1148,93.2296,0
trace_sq.txt,16384,4,1048576,8,ON,LRU,1236538,1236538,0,1235275,1263,0,99.8979,0.10214,4.10654,63577,416883,310550,106333,403621,13262,2929,96.8188,3.18123,6.23355,60,29433,26504,2929,21020,8413,12,71.4164,28.5836,72.1671,0
trace_sq.txt,16384,8,1048576,8,OFF,LRU,1236538,1236538,0,1234467,2071,0,99.8325,0.167484,4.18492,63577,416883,310550,106333,404539,12344,2463,97.039,2.96102,7.52319,60,16878,14415,2463,9472,7406,3,56.1204,43.8796,102.759,0
trace_sq.txt,16384,8,1048576,8,ON,LRU,1236538,1236538,0,1235285,1253,0,99.8987,0.101331,4.1061,63577,416883,310550,106333,406695,10188,2589,97.5561,2.44385,6.15269,60,24340,21751,2589,15940,8400,12,65.4889,34.5111,84.0222,0
trace_sq.txt,32768,1,1048576,8,OFF,LRU,1236538,1236538,0,1234941,1597,0,99.8708,0.129151,4.17917,63577,416883,310550,106333,400680,16203,3687,96.1133,3.8867,7.66205,60,21487,17800,3687,14081,7406,3,65.5326,34.4674,83.9347,0
trace_sq.txt,32768,1,1048576,8,ON,LRU,1236538,1236538,0,1235517,1021,0,99.9174,0.0825692,4.10328,63577,416883,310550,106333,401799,15084,4425,96.3817,3.61828,6.2804,60,33477,29052,4425,25057,8420,12,74.8484,25.1516,65.3032,0
trace_sq.txt,32768,2,1048576,8,OFF,LRU,1236538,1236538,0,1235020,1518,0,99.8772,0.122762,4.17822,63577,416883,310550,106333,405208,11675,2399,97.1995,2.80055,7.49912,60,15592,13193,2399,8186,7406,3,52.5013,47.4987,109.997,0
trace_sq.txt,32768,2,1048576,8,ON,LRU,1236538,1236538,0,1235576,962,0,99.9222,0.0777979,4.10257,63577,416883,310550,106333,407161,9722,2577,97.6679,2.33207,6.1412,60,22255,19678,2577,13851,8404,12,62.2377,37.7623,90.5246,0
trace_sq.txt,32768,4,1048576,8,OFF,LRU,1236538,1236538,0,1235138,1400,0,99.8868,0.113219,4.17678,63577,416883,310550,106333,405922,10961,2189,97.3707,2.62927,7.47343,60,14550,12361,2189,7144,7406,3,49.0997,50.9003,116.801,0
trace_sq.txt,32768,4,1048576,8,ON,LRU,1236538,1236538,0,1235634,904,0,99.9269,0.0731073,4.10154,63577,416883,310550,106333,408072,8811,2280,97.8865,2.11354,6.12857,60,20381,18101,2280,11975,8406,14,58.7557,41.2443,97.4886,0
trace_sq.txt,32768,8,1048576,8,OFF,LRU,1236538,1236538,0,1235211,1327,0,99.8927,0.107316,4.1759,63577,416883,310550,106333,406157,10726,2166,97.4271,2.5729,7.46498,60,14219,12053,2166,6813,7406,4,47.9148,52.0852,119.17,0
trace_sq.txt,32768,8,1048576,8,ON,LRU,1236538,1236538,0,1235648,890,0,99.928,0.0719751,4.10153,63577,416883,310550,106333,408492,8391,2237,97.9872,2.01279,6.12113,60,19664,17427,2237,11268,8396,13,57.3027,42.6973,100.395,0
trace_str.txt,8192,1,1048576,8,OFF,LRU,1976862,1976862,0,1956021,20841,0,98.9458,1.05425,4.35097,101402,680460,503495,176965,586146,94314,24281,86.1397,13.8603,8.69463,150,139436,115155,24281,128631,10805,28,92.2509,7.74907,30.4981,0
trace_str.txt,8192,1,1048576,8,ON,LRU,1976862,1976862,0,1962806,14056,0,99.289,0.711026,4.22098,101402,680460,503495,176965,580855,99605,34282,85.3621,14.6379,7.4854,150,230751,196469,34282,218647,12104,61,94.7545,5.24548,25.491,0
trace_str.txt,8192,2,1048576,8,OFF,LRU,1976862,1976862,0,1965604,11258,0,99.4305,0.569488,4.27825,101402,680460,503495,176965,621067,59393,12104,91.2716,8.72836,7.92484,150,82755,70651,12104,71950,10805,28,86.9434,13.0566,41.1132,0
trace_str.txt,8192,2,1048576,8,ON,LRU,1976862,1976862,0,1968016,8846,0,99.5525,0.447477,4.18215,101402,680460,503495,176965,615894,64566,18360,90.5114,9.48858,6.74533,150,144991,126631,18360,132891,12100,58,91.6547,8.34535,31.6907,0
trace_str.txt,8192,4,1048576,8,OFF,LRU,1976862,1976862,0,1968267,8595,0,99.5652,0.43478,4.25805,101402,680460,503495,176965,640372,40088,8421,94.1087,5.89131,7.49928,150,57104,48683,8421,46299,10805,28,81.0784,18.9216,52.8432,0
trace_str.txt,8192,4,1048576,8,ON,LRU,1976862,1976862,0,1969140,7722,0,99.6094,0.390619,4.17403,101402,680460,503495,176965,633578,46882,12351,93.1102,6.88975,6.36256,150,107889,95538,12351,95792,12097,58,88.7876,11.2124,37.4249,0
trace_str.txt,8192,8,1048576,8,OFF,LRU,1976862,1976862,0,1971738,5124,0,99.7408,0.259199,4.23171,101402,680460,503495,176965,644693,35767,6846,94.7437,5.2563,7.40403,150,47737,40891,6846,36932,10805,28,77.3656,22.6344,60.2689,0
trace_str.txt,8192,8,1048576,8,ON,LRU,1976862,1976862,0,1973104,3758,0,99.8099,0.190099,4.14375,101402,680460,503495,176965,634120,46340,11362,93.1899,6.8101,6.36061,150,100810,89448,11362,88722,12088,58,88.0091,11.9909,38.9817,0
trace_str.txt,16384,1,1048576,8,OFF,LRU,1976862,1976862,0,1971585,5277,0,99.7331,0.266938,4.23287,101402,680460,503495,176965,641000,39460,7755,94.201,5.79902,7.48544,150,52492,44737,7755,41687,10805,28,79.4159,20.5841,56.1682,0
trace_str.txt,16384,1,1048576,8,ON,LRU,1976862,1976862,0,1973046,3816,0,99.807,0.193033,4.14388,101402,680460,503495,176965,641067,39393,9811,94.2108,5.78917,6.22746,150,87911,78100,9811,75830,12081,60,86.2577,13.7423,42.4846,0
trace_str.txt,16384,2,1048576,8,OFF,LRU,1976862,1976862,0,1973074,3788,0,99.8084,0.191617,4.22157,101402,680460,503495,176965,645866,34594,6313,94.9161,5.08391,7.37788,150,44695,38382,6313,33891,10804,28,75.8273,24.1727,63.3455,0
